quantity_id,description,artifact_file,track,geometry,system,target,split,units_scope,quota_or_budget,signal_or_policy,estimate,ci_lo,ci_hi,interval_method,n_units,n_affected,denominator,notes
cal|nuScenes oracle Y8 320->640 q_brake|S2|all|cheap_recall,"CHEAP recall at t = 0.25 (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.3439406900484745,,,none (a count or a point value),85,207,reference objects,
cal|nuScenes oracle Y8 320->640 q_brake|S2|all|cheap_det_per_frame,"CHEAP det per frame at t = 0.25 (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",2.5589454976303316,,,none (a count or a point value),85,207,inputs,
cal|nuScenes oracle Y8 320->640 q_brake|S2|all|full_precision,"FULL precision at t = 0.4 (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.7026068621813303,,,none (a count or a point value),85,207,detections,
cal|nuScenes oracle Y8 320->640 q_brake|S2|all|full_recall,"FULL recall at t = 0.4 (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.4495580268035358,,,none (a count or a point value),85,207,reference objects,
cal|nuScenes oracle Y8 320->640 q_brake|S2|all|full_det_per_frame,"FULL det per frame at t = 0.4 (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",3.0906398104265405,,,none (a count or a point value),85,207,inputs,
cal|nuScenes oracle Y8 320->640 q_brake|S2|all|sign_disagreement_exact_FN,"share of frames where perception gain exact_FN and V disagree in sign (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.35398230088495575,,,none (a count or a point value),85,207,frames where both the gain and V are non-zero,n = 113
cal|nuScenes oracle Y8 320->640 q_brake|S2|all|sign_disagreement_FN_FP,"share of frames where perception gain FN_FP and V disagree in sign (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.35443037974683544,,,none (a count or a point value),85,207,frames where both the gain and V are non-zero,n = 158
cal|nuScenes oracle Y8 320->640 q_brake|S2|all|sign_disagreement_E5_combined,"share of frames where perception gain E5_combined and V disagree in sign (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.39,,,none (a count or a point value),85,207,frames where both the gain and V are non-zero,n = 200
cal|nuScenes oracle Y8 320->640 q_brake|S2|all|sign_disagreement_E_risk,"share of frames where perception gain E_risk and V disagree in sign (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.34782608695652173,,,none (a count or a point value),85,207,frames where both the gain and V are non-zero,n = 115
cal|nuScenes oracle Y8 320->640 q_brake|S2|test|harm_rate,"harm rate: harmed among affected inputs (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,test,ALLOCATOR: frozen test split,,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.3111111111111111,0.16357771260997067,0.4865038115038115,"unit bootstrap of per-unit counts, 1000 draws, default_rng(0) in 102's cell order, no filter; 95% percentile (needs 50 finite draws)",24,45,affected inputs (V != 0),"14 harmed of 45 affected, 955 inputs"
cal|nuScenes oracle Y8 320->640 q_brake|S2|test|harm_ratio,"harm ratio rho = sum of harm / sum of benefit (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,test,ALLOCATOR: frozen test split,,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.19391629013859565,0.058104048925156304,0.5873746211061667,"unit bootstrap of per-unit counts, 1000 draws, default_rng(0) in 102's cell order, no filter; 95% percentile (needs 50 finite draws)",24,45,gross benefit of escalation (sum of positive V),
cal|nuScenes oracle Y8 320->640 q_brake|S2|test|all_full_reduction,"loss reduction, uniform escalation (all FULL) (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,test,ALLOCATOR: frozen test split,,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.14965724579397555,,,none (a count or a point value),24,45,all-cheap loss,
cal|nuScenes oracle Y8 320->640 q_brake|S2|test|oracle20_reduction,"loss reduction, oracle at 20% (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,test,ALLOCATOR: frozen test split,,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.18565968268941582,,,none (a count or a point value),24,45,all-cheap loss,
cal|nuScenes oracle Y8 320->640 q_brake|S2|test|cheap_precision,"CHEAP precision at t = 0.25 (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,test,ALLOCATOR: frozen test split,,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.6755037115588547,,,none (a count or a point value),24,45,detections,
cal|nuScenes oracle Y8 320->640 q_brake|S2|test|cheap_recall,"CHEAP recall at t = 0.25 (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,test,ALLOCATOR: frozen test split,,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.3295093971198438,,,none (a count or a point value),24,45,reference objects,
cal|nuScenes oracle Y8 320->640 q_brake|S2|test|cheap_det_per_frame,"CHEAP det per frame at t = 0.25 (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,test,ALLOCATOR: frozen test split,,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",1.974869109947644,,,none (a count or a point value),24,45,inputs,
cal|nuScenes oracle Y8 320->640 q_brake|S2|test|full_precision,"FULL precision at t = 0.4 (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,test,ALLOCATOR: frozen test split,,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.7226962457337884,,,none (a count or a point value),24,45,detections,
cal|nuScenes oracle Y8 320->640 q_brake|S2|test|full_recall,"FULL recall at t = 0.4 (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,test,ALLOCATOR: frozen test split,,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.4449597266292409,,,none (a count or a point value),24,45,reference objects,
cal|nuScenes oracle Y8 320->640 q_brake|S2|test|full_det_per_frame,"FULL det per frame at t = 0.4 (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,test,ALLOCATOR: frozen test split,,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",2.4544502617801047,,,none (a count or a point value),24,45,inputs,
cal|nuScenes oracle Y8 320->640 q_brake|S2|test|sign_disagreement_exact_FN,"share of frames where perception gain exact_FN and V disagree in sign (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,test,ALLOCATOR: frozen test split,,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.2962962962962963,,,none (a count or a point value),24,45,frames where both the gain and V are non-zero,n = 27
cal|nuScenes oracle Y8 320->640 q_brake|S2|test|sign_disagreement_FN_FP,"share of frames where perception gain FN_FP and V disagree in sign (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,test,ALLOCATOR: frozen test split,,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.34375,,,none (a count or a point value),24,45,frames where both the gain and V are non-zero,n = 32
cal|nuScenes oracle Y8 320->640 q_brake|S2|test|sign_disagreement_E5_combined,"share of frames where perception gain E5_combined and V disagree in sign (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,test,ALLOCATOR: frozen test split,,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.38636363636363635,,,none (a count or a point value),24,45,frames where both the gain and V are non-zero,n = 44
cal|nuScenes oracle Y8 320->640 q_brake|S2|test|sign_disagreement_E_risk,"share of frames where perception gain E_risk and V disagree in sign (nuScenes oracle Y8 320->640 q_brake, S2)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,test,ALLOCATOR: frozen test split,,"uniform escalation, operating-point scheme S2 (t_c 0.25, t_f 0.4)",0.28,,,none (a count or a point value),24,45,frames where both the gain and V are non-zero,n = 25
cal|nuScenes oracle Y8 320->640 q_brake|S3|all|harm_rate,"harm rate: harmed among affected inputs (nuScenes oracle Y8 320->640 q_brake, S3)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S3 (t_c 0.25, t_f 0.34)",0.3930131004366812,0.3098416836899258,0.4798201976850045,"unit bootstrap of per-unit counts, 1000 draws, default_rng(0) in 102's cell order, no filter; 95% percentile (needs 50 finite draws)",85,229,affected inputs (V != 0),"90 harmed of 229 affected, 3376 inputs"
cal|nuScenes oracle Y8 320->640 q_brake|S3|all|harm_ratio,"harm ratio rho = sum of harm / sum of benefit (nuScenes oracle Y8 320->640 q_brake, S3)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S3 (t_c 0.25, t_f 0.34)",0.4127533940030257,0.18925165806805785,0.7363380791784132,"unit bootstrap of per-unit counts, 1000 draws, default_rng(0) in 102's cell order, no filter; 95% percentile (needs 50 finite draws)",85,229,gross benefit of escalation (sum of positive V),
cal|nuScenes oracle Y8 320->640 q_brake|S3|all|all_full_reduction,"loss reduction, uniform escalation (all FULL) (nuScenes oracle Y8 320->640 q_brake, S3)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S3 (t_c 0.25, t_f 0.34)",0.13433261389185863,,,none (a count or a point value),85,229,all-cheap loss,
cal|nuScenes oracle Y8 320->640 q_brake|S3|all|oracle20_reduction,"loss reduction, oracle at 20% (nuScenes oracle Y8 320->640 q_brake, S3)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S3 (t_c 0.25, t_f 0.34)",0.22874991957390917,,,none (a count or a point value),85,229,all-cheap loss,
cal|nuScenes oracle Y8 320->640 q_brake|S3|all|cheap_precision,"CHEAP precision at t = 0.25 (nuScenes oracle Y8 320->640 q_brake, S3)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S3 (t_c 0.25, t_f 0.34)",0.6541266350272023,,,none (a count or a point value),85,229,detections,
cal|nuScenes oracle Y8 320->640 q_brake|S3|all|cheap_recall,"CHEAP recall at t = 0.25 (nuScenes oracle Y8 320->640 q_brake, S3)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S3 (t_c 0.25, t_f 0.34)",0.3439406900484745,,,none (a count or a point value),85,229,reference objects,
cal|nuScenes oracle Y8 320->640 q_brake|S3|all|cheap_det_per_frame,"CHEAP det per frame at t = 0.25 (nuScenes oracle Y8 320->640 q_brake, S3)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S3 (t_c 0.25, t_f 0.34)",2.5589454976303316,,,none (a count or a point value),85,229,inputs,
cal|nuScenes oracle Y8 320->640 q_brake|S3|all|full_precision,"FULL precision at t = 0.34 (nuScenes oracle Y8 320->640 q_brake, S3)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S3 (t_c 0.25, t_f 0.34)",0.6597228200051648,,,none (a count or a point value),85,229,detections,
cal|nuScenes oracle Y8 320->640 q_brake|S3|all|full_recall,"FULL recall at t = 0.34 (nuScenes oracle Y8 320->640 q_brake, S3)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S3 (t_c 0.25, t_f 0.34)",0.4695181066438551,,,none (a count or a point value),85,229,reference objects,
cal|nuScenes oracle Y8 320->640 q_brake|S3|all|full_det_per_frame,"FULL det per frame at t = 0.34 (nuScenes oracle Y8 320->640 q_brake, S3)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S3 (t_c 0.25, t_f 0.34)",3.4410545023696684,,,none (a count or a point value),85,229,inputs,
cal|nuScenes oracle Y8 320->640 q_brake|S3|all|sign_disagreement_exact_FN,"share of frames where perception gain exact_FN and V disagree in sign (nuScenes oracle Y8 320->640 q_brake, S3)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S3 (t_c 0.25, t_f 0.34)",0.3409090909090909,,,none (a count or a point value),85,229,frames where both the gain and V are non-zero,n = 132
cal|nuScenes oracle Y8 320->640 q_brake|S3|all|sign_disagreement_FN_FP,"share of frames where perception gain FN_FP and V disagree in sign (nuScenes oracle Y8 320->640 q_brake, S3)",calibration_cells.csv,nuScenes,oracle,brake,q_brake: braking controller loss,all,"SETTING: all units (train, validation and test); not an allocator result",,"uniform escalation, operating-point scheme S3 (t_c 0.25, t_f 0.34)",0.3712574850299401,,,none (a count or a point value),85,229,frames where both the gain and V are non-zero,n = 167
